HARSID	chr	start	end	nearest_gene	chrom	chrom_start	chrom_end	overlap_bp
HARsv2_1618	chr2	236180712	236180877	GBX2;ASB18	chr2	236180776	236181277	101
HARsv2_1620	chr2	237315617	237315847	COPS8;COL6A3	chr2	237315151	237315652	35
HARsv2_1621	chr20	675745	675937	SCRT2	chr20	675573	676074	192
HARsv2_1622	chr20	728331	728421	SCRT2;SLC52A3	chr20	728268	728769	90
HARsv2_1645	chr20	15930132	15930236	LOC613266	chr20	15930191	15930692	45
HARsv2_1646	chr20	16440849	16441125	KIF16B	chr20	16440638	16441139	276
HARsv2_1657	chr20	39541342	39541545	LOC339568;LINC01370	chr20	39541069	39541570	203
HARsv2_1677	chr20	53003720	53003856	TSHZ2	chr20	53003338	53003839	119
HARsv2_1685	chr20	61694940	61695124	CDH4	chr20	61694635	61695136	184
HARsv2_1687	chr20	63102094	63102278	HAR1A;HAR1B	chr20	63101777	63102278	184
HARsv2_1690	chr21	14333904	14334176	ABCC13;HSPA13	chr21	14333815	14334316	272
HARsv2_1695	chr21	16071060	16071470	MIR99AHG	chr21	16071058	16071559	410
HARsv2_1727	chr22	27749212	27749367	MN1	chr22	27748870	27749371	155
HARsv2_1733	chr22	42318257	42318359	OGFRP1;LINC01315	chr22	42318238	42318739	102
HARsv2_1741	chr3	567850	568122	CHL1;LINC01266	chr3	567784	568285	272
HARsv2_1751	chr3	2096041	2096473	CNTN6;CNTN4	chr3	2096172	2096673	301
HARsv2_1761	chr3	5272274	5272515	MIR4790;GRM7-AS3	chr3	5272242	5272743	241
HARsv2_1762	chr3	5426279	5426459	MIR4790;GRM7-AS3	chr3	5426251	5426752	180
HARsv2_1766	chr3	7919993	7920243	GRM7;LOC101927394	chr3	7920213	7920714	30
HARsv2_1772	chr3	16885059	16885256	PLCL2	chr3	16884740	16885241	182
HARsv2_1783	chr3	28265829	28266018	CMC1	chr3	28265636	28266137	189
HARsv2_1785	chr3	29440629	29440964	RBMS3	chr3	29440487	29440988	335
HARsv2_1786	chr3	34312713	34312972	PDCD6IP;LOC101928135	chr3	34312555	34313056	259
HARsv2_1801	chr3	58824526	58824756	C3orf67-AS1	chr3	58824160	58824661	135
HARsv2_1820	chr3	63967904	63968144	ATXN7	chr3	63967920	63968421	224
HARsv2_1822	chr3	64539803	64539841	ADAMTS9	chr3	64539429	64539930	38
HARsv2_1827	chr3	67587316	67587586	SUCLG2	chr3	67587189	67587690	270
HARsv2_1828	chr3	67699815	67699930	SUCLG2-AS1	chr3	67699732	67700233	115
HARsv2_1830	chr3	67897729	67898272	SUCLG2-AS1	chr3	67897715	67898216	487
HARsv2_1838	chr3	69997584	69998261	MITF;LINC01212	chr3	69997693	69998194	501
HARsv2_1868	chr3	82002672	82003295	GBE1;NONE	chr3	82002463	82002964	292
HARsv2_1868	chr3	82002672	82003295	GBE1;NONE	chr3	82002978	82003479	317
HARsv2_1876	chr3	85709404	85709890	CADM2	chr3	85709695	85710196	195
HARsv2_1879	chr3	86634420	86634756	RNU6-69P;VGLL3	chr3	86634329	86634830	336
HARsv2_1899	chr3	107598985	107599445	BBX	chr3	107599057	107599558	388
HARsv2_1907	chr3	114418993	114419243	ZBTB20	chr3	114419093	114419594	150
HARsv2_1920	chr3	120265355	120265523	GPR156;LRRC58	chr3	120265335	120265836	168
HARsv2_1939	chr3	146953936	146954239	PLSCR5;ZIC4	chr3	146953655	146954156	220
HARsv2_1970	chr3	174958735	174959029	NAALADL2	chr3	174958889	174959390	140
HARsv2_1983	chr3	184351502	184351820	CLCN2	chr3	184351614	184352115	206
HARsv2_1984	chr3	186239307	186239606	DGKG	chr3	186239232	186239733	299
HARsv2_1993	chr3	194083291	194083541	LOC647323;HES1	chr3	194083187	194083688	250
HARsv2_2007	chr4	16757157	16757587	LDB2	chr4	16756906	16757407	250
HARsv2_2011	chr4	17069136	17069300	LDB2;LOC101929123	chr4	17068904	17069405	164
HARsv2_2026	chr4	26206611	26206884	SMIM20;RBPJ	chr4	26206167	26206668	57
HARsv2_2041	chr4	38946559	38946809	FAM114A1	chr4	38946508	38947009	250
HARsv2_2054	chr4	57200954	57201239	IGFBP7-AS1	chr4	57200900	57201401	285
HARsv2_2060	chr4	57504909	57505113	LOC101928851;NONE	chr4	57504743	57505244	204
HARsv2_2061	chr4	57607868	57608197	LOC101928851;NONE	chr4	57607634	57608135	267
HARsv2_2063	chr4	57689662	57690187	LOC101928851;NONE	chr4	57689823	57690324	364
HARsv2_2107	chr4	101161403	101161653	PPP3CA	chr4	101161301	101161802	250
HARsv2_2108	chr4	101191868	101191927	PPP3CA	chr4	101191559	101192060	59
HARsv2_2109	chr4	104420783	104421333	TACR3;CXXC4	chr4	104420758	104421259	476
HARsv2_2110	chr4	104424503	104425073	TACR3;CXXC4	chr4	104424926	104425427	147
HARsv2_2122	chr4	115607490	115607595	NDST4;MIR1973	chr4	115607234	115607735	105
HARsv2_2125	chr4	123396505	123396895	SPRY1	chr4	123396520	123397021	375
HARsv2_2138	chr4	137762706	137762856	PCDH18;LINC00616	chr4	137762527	137763028	150
HARsv2_2142	chr4	140935286	140935536	RNF150	chr4	140935125	140935626	250
HARsv2_2146	chr4	145482002	145482018	SMAD1	chr4	145481549	145482050	16
HARsv2_2152	chr4	152197241	152197468	LOC100996286;FBXW7	chr4	152197258	152197759	210
HARsv2_2153	chr4	153487843	153487956	KIAA0922	chr4	153487398	153487899	56
HARsv2_2157	chr4	156770986	156771146	PDGFC	chr4	156771132	156771633	14
HARsv2_2158	chr4	158164935	158165157	FAM198B	chr4	158164862	158165363	222
HARsv2_2191	chr4	181748667	181748890	LINC00290;LOC90768	chr4	181748538	181749039	223
HARsv2_2200	chr4	182960993	182961213	DCTD;FAM92A1P2	chr4	182960666	182961167	174
HARsv2_2206	chr5	3427969	3428515	LINC01019	chr5	3428274	3428775	241
HARsv2_2222	chr5	13957033	13957148	DNAH5;TRIO	chr5	13956991	13957492	115
HARsv2_2244	chr5	38641059	38641314	LIFR-AS1	chr5	38640849	38641350	255
HARsv2_2270	chr5	80069507	80069653	CTD-2201I18.1	chr5	80069437	80069938	146
HARsv2_2277	chr5	88480792	88481366	LOC102546226;LINC00461	chr5	88480735	88481236	444
HARsv2_2277	chr5	88480792	88481366	LOC102546226;LINC00461	chr5	88481357	88481858	9
HARsv2_2281	chr5	89457963	89458333	MEF2C-AS1;MIR3660	chr5	89458182	89458683	151
HARsv2_2287	chr5	92880602	92880744	ARRDC3-AS1;NR2F1-AS1	chr5	92880115	92880616	14
HARsv2_2296	chr5	103298299	103298616	C5orf30;LOC102467212	chr5	103298501	103299002	115
HARsv2_2304	chr5	107763995	107764310	EFNA5;FBXL17	chr5	107763696	107764197	202
HARsv2_2308	chr5	116449058	116449430	SEMA6A-AS1	chr5	116449021	116449522	372
HARsv2_2311	chr5	117434558	117434867	LINC00992	chr5	117434209	117434710	152
HARsv2_2315	chr5	119741813	119742424	FAM170A;PRR16	chr5	119741630	119742131	318
HARsv2_2324	chr5	124292386	124293071	LINC01170	chr5	124292442	124292943	501
HARsv2_2331	chr5	126924602	126924809	42797	chr5	126924143	126924644	42
HARsv2_2331	chr5	126924602	126924809	42797	chr5	126924694	126925195	115
HARsv2_2341	chr5	139147458	139147756	SIL1	chr5	139147692	139148193	64
HARsv2_2349	chr5	146699780	146700181	PPP2R2B	chr5	146699563	146700064	284
HARsv2_2366	chr5	159208012	159208347	RNF145	chr5	159207901	159208402	335
HARsv2_2372	chr5	164832459	164833232	LOC102546299;NONE	chr5	164832461	164832962	501
HARsv2_2391	chr5	171667678	171667739	FGF18;SMIM23	chr5	171667255	171667756	61
HARsv2_2393	chr5	175750653	175750876	HRH2;CPLX2	chr5	175750518	175751019	223
HARsv2_2414	chr6	9515927	9516173	LOC100506207;TFAP2A	chr6	9515909	9516410	246
HARsv2_2417	chr6	11607387	11607817	TMEM170B;ADTRP	chr6	11607157	11607658	271
HARsv2_2424	chr6	19720918	19721039	LOC101928519;ID4	chr6	19720656	19721157	121
HARsv2_2425	chr6	19976197	19977166	ID4;MBOAT1	chr6	19976344	19976845	501
HARsv2_2433	chr6	35060022	35060189	ANKS1A	chr6	35059872	35060373	167
HARsv2_2441	chr6	40521381	40521591	LRFN2	chr6	40521364	40521865	210
HARsv2_2452	chr6	50463868	50464698	DEFB112;TFAP2D	chr6	50463889	50464390	501
HARsv2_2457	chr6	51429116	51429263	TFAP2B;PKHD1	chr6	51429135	51429636	128
HARsv2_2465	chr6	55568914	55569236	HMGCLL1	chr6	55568770	55569271	322
HARsv2_2490	chr6	90787714	90787991	MAP3K7;MIR4643	chr6	90787485	90787986	272
HARsv2_2491	chr6	91088050	91088118	MAP3K7;MIR4643	chr6	91087735	91088236	68
HARsv2_2500	chr6	97222466	97223256	MIR548H3	chr6	97222852	97223353	404
HARsv2_2503	chr6	97850638	97851176	LOC101927314;MIR2113	chr6	97850764	97851265	412
HARsv2_2507	chr6	98716331	98716751	MIR2113;POU3F2	chr6	98716277	98716778	420
HARsv2_2508	chr6	98977059	98978930	FBXL4;FAXC	chr6	98976897	98977398	339
HARsv2_2508	chr6	98977059	98978930	FBXL4;FAXC	chr6	98977867	98978368	501
HARsv2_2510	chr6	99602450	99603098	CCNC;PRDM13	chr6	99602638	99603139	460
HARsv2_2513	chr6	100456335	100457149	SIM1	chr6	100456542	100457043	501
HARsv2_2514	chr6	101296272	101296546	ASCC3;GRIK2	chr6	101296106	101296607	274
HARsv2_2521	chr6	105604228	105604418	PREP;PRDM1	chr6	105604194	105604695	190
HARsv2_2546	chr6	139648714	139648885	LOC645434;LOC100132735	chr6	139648550	139649051	171
HARsv2_2549	chr6	140397157	140397521	MIR3668;MIR4465	chr6	140397104	140397605	364
HARsv2_2571	chr6	162728028	162728130	PACRG	chr6	162727565	162728066	38
HARsv2_2575	chr6	164563947	164564257	QKI;C6orf118	chr6	164563807	164564308	310
HARsv2_2584	chr7	8190451	8190641	ICA1	chr7	8190291	8190792	190
HARsv2_2585	chr7	8379290	8379600	LOC100505938;NXPH1	chr7	8379215	8379716	310
HARsv2_2594	chr7	13523775	13524025	ARL4A;ETV1	chr7	13523343	13523844	69
HARsv2_2608	chr7	18495117	18495427	HDAC9	chr7	18495274	18495775	153
HARsv2_2614	chr7	22007772	22007926	CDCA7L;RAPGEF5	chr7	22007319	22007820	48
HARsv2_2617	chr7	23106901	23107611	KLHL7	chr7	23106928	23107429	501
HARsv2_2631	chr7	27634958	27634991	HIBADH	chr7	27634749	27635250	33
HARsv2_2635	chr7	31192946	31193261	ADCYAP1R1;NEUROD6	chr7	31192843	31193344	315
HARsv2_2640	chr7	34851545	34851716	NPSR1	chr7	34851314	34851815	171
HARsv2_2643	chr7	36986532	36986659	ELMO1	chr7	36986332	36986833	127
HARsv2_2645	chr7	38978540	38979062	POU6F2	chr7	38978379	38978880	340
HARsv2_2646	chr7	39033283	39033885	POU6F2	chr7	39033175	39033676	393
HARsv2_2646	chr7	39033283	39033885	POU6F2	chr7	39033768	39034269	117
HARsv2_2661	chr7	68336546	68336811	LOC102723427;LOC100507468	chr7	68336603	68337104	208
